  0%|                                                                                                                                                                                  | 0/5118 [00:00<?, ?it/s]/data/pangzs/miniconda3/envs/etchat/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
You are not running the flash-attention implementation, expect numerical differences.
                                                                                                                                                                                                                
{'loss': 6.1578, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 3.6021, 'grad_norm': 2.0042173862457275, 'learning_rate': 1.9992052514050824e-05, 'epoch': 0.04}
{'loss': 3.686, 'grad_norm': 1.9720662832260132, 'learning_rate': 1.9991798245287438e-05, 'epoch': 0.04}
{'loss': 3.761, 'grad_norm': 2.1752660274505615, 'learning_rate': 1.999153997449865e-05, 'epoch': 0.04}
{'loss': 3.769, 'grad_norm': 2.2661449909210205, 'learning_rate': 1.9991277701787895e-05, 'epoch': 0.04}
{'loss': 3.5906, 'grad_norm': 2.1942949295043945, 'learning_rate': 1.999101142726023e-05, 'epoch': 0.04}
{'loss': 3.4839, 'grad_norm': 1.7226189374923706, 'learning_rate': 1.9990741151022302e-05, 'epoch': 0.04}
{'loss': 3.6624, 'grad_norm': 2.555577516555786, 'learning_rate': 1.9990466873182367e-05, 'epoch': 0.04}
{'loss': 3.6249, 'grad_norm': 2.373687744140625, 'learning_rate': 1.999018859385028e-05, 'epoch': 0.04}
{'loss': 3.8335, 'grad_norm': 1.8746368885040283, 'learning_rate': 1.9989906313137502e-05, 'epoch': 0.04}
{'loss': 3.7539, 'grad_norm': 1.9471635818481445, 'learning_rate': 1.9989620031157098e-05, 'epoch': 0.05}
{'loss': 3.5929, 'grad_norm': 2.0242955684661865, 'learning_rate': 1.9989329748023728e-05, 'epoch': 0.05}
{'loss': 3.7445, 'grad_norm': 2.1529719829559326, 'learning_rate': 1.998903546385366e-05, 'epoch': 0.05}
{'loss': 3.6462, 'grad_norm': 2.382719039916992, 'learning_rate': 1.9988737178764764e-05, 'epoch': 0.05}
{'loss': 3.8204, 'grad_norm': 2.1111998558044434, 'learning_rate': 1.9988434892876515e-05, 'epoch': 0.05}
{'loss': 3.6412, 'grad_norm': 1.721413493156433, 'learning_rate': 1.9988128606309988e-05, 'epoch': 0.05}
{'loss': 3.4043, 'grad_norm': 2.7921195030212402, 'learning_rate': 1.9987818319187857e-05, 'epoch': 0.05}
{'loss': 3.5081, 'grad_norm': 2.0820882320404053, 'learning_rate': 1.9987504031634403e-05, 'epoch': 0.05}
{'loss': 3.7841, 'grad_norm': 1.7963565587997437, 'learning_rate': 1.9987185743775507e-05, 'epoch': 0.05}
{'loss': 3.3995, 'grad_norm': 1.7747458219528198, 'learning_rate': 1.998686345573866e-05, 'epoch': 0.05}
{'loss': 3.6726, 'grad_norm': 2.1907012462615967, 'learning_rate': 1.9986537167652937e-05, 'epoch': 0.05}
{'loss': 3.6254, 'grad_norm': 1.9773039817810059, 'learning_rate': 1.9986206879649033e-05, 'epoch': 0.05}
{'loss': 3.8797, 'grad_norm': 1.6817193031311035, 'learning_rate': 1.9985872591859242e-05, 'epoch': 0.05}
{'loss': 3.5821, 'grad_norm': 1.9980568885803223, 'learning_rate': 1.9985534304417448e-05, 'epoch': 0.05}
{'loss': 3.571, 'grad_norm': 2.5236501693725586, 'learning_rate': 1.9985192017459153e-05, 'epoch': 0.05}
{'loss': 3.7583, 'grad_norm': 2.2076220512390137, 'learning_rate': 1.9984845731121447e-05, 'epoch': 0.05}
{'loss': 3.7882, 'grad_norm': 2.275198459625244, 'learning_rate': 1.9984495445543035e-05, 'epoch': 0.05}
{'loss': 3.5546, 'grad_norm': 2.1496331691741943, 'learning_rate': 1.9984141160864214e-05, 'epoch': 0.05}
{'loss': 3.7026, 'grad_norm': 2.255742311477661, 'learning_rate': 1.9983782877226888e-05, 'epoch': 0.05}
{'loss': 3.4823, 'grad_norm': 1.9607484340667725, 'learning_rate': 1.9983420594774556e-05, 'epoch': 0.05}
{'loss': 3.8154, 'grad_norm': 2.115105390548706, 'learning_rate': 1.998305431365233e-05, 'epoch': 0.05}
{'loss': 3.8433, 'grad_norm': 2.121030807495117, 'learning_rate': 1.9982684034006906e-05, 'epoch': 0.05}
{'loss': 3.7199, 'grad_norm': 1.717830777168274, 'learning_rate': 1.9982309755986607e-05, 'epoch': 0.05}
{'loss': 3.4026, 'grad_norm': 2.0100619792938232, 'learning_rate': 1.9981931479741336e-05, 'epoch': 0.05}
{'loss': 3.6748, 'grad_norm': 1.949723482131958, 'learning_rate': 1.9981549205422602e-05, 'epoch': 0.05}
{'loss': 3.5577, 'grad_norm': 2.040364980697632, 'learning_rate': 1.998116293318352e-05, 'epoch': 0.05}
{'loss': 3.7063, 'grad_norm': 2.3351128101348877, 'learning_rate': 1.99807726631788e-05, 'epoch': 0.05}
{'loss': 3.6801, 'grad_norm': 2.3079581260681152, 'learning_rate': 1.9980378395564772e-05, 'epoch': 0.05}
{'loss': 3.6398, 'grad_norm': 1.9212697744369507, 'learning_rate': 1.997998013049933e-05, 'epoch': 0.05}
{'loss': 3.7435, 'grad_norm': 2.0255963802337646, 'learning_rate': 1.997957786814201e-05, 'epoch': 0.05}
{'loss': 3.6901, 'grad_norm': 2.216681957244873, 'learning_rate': 1.9979171608653926e-05, 'epoch': 0.05}
{'loss': 3.7, 'grad_norm': 3.130396842956543, 'learning_rate': 1.997876135219779e-05, 'epoch': 0.05}
{'loss': 3.556, 'grad_norm': 2.4220569133758545, 'learning_rate': 1.997834709893793e-05, 'epoch': 0.05}
{'loss': 4.0505, 'grad_norm': 2.536203622817993, 'learning_rate': 1.9977928849040263e-05, 'epoch': 0.05}
{'loss': 3.6225, 'grad_norm': 2.6943352222442627, 'learning_rate': 1.9977506602672317e-05, 'epoch': 0.05}
{'loss': 3.7031, 'grad_norm': 1.87771737575531, 'learning_rate': 1.9977080360003206e-05, 'epoch': 0.05}
{'loss': 3.5113, 'grad_norm': 2.130361318588257, 'learning_rate': 1.9976650121203663e-05, 'epoch': 0.05}
{'loss': 3.6625, 'grad_norm': 2.274711847305298, 'learning_rate': 1.9976215886446005e-05, 'epoch': 0.05}
{'loss': 3.7432, 'grad_norm': 2.343477725982666, 'learning_rate': 1.9975777655904157e-05, 'epoch': 0.05}
{'loss': 3.7641, 'grad_norm': 2.8001813888549805, 'learning_rate': 1.997533542975365e-05, 'epoch': 0.05}
{'loss': 3.6711, 'grad_norm': 2.7869985103607178, 'learning_rate': 1.9974889208171602e-05, 'epoch': 0.05}
{'loss': 3.6936, 'grad_norm': 2.751502513885498, 'learning_rate': 1.9974438991336743e-05, 'epoch': 0.05}
{'loss': 3.5554, 'grad_norm': 1.9323606491088867, 'learning_rate': 1.9973984779429396e-05, 'epoch': 0.05}
{'loss': 3.3805, 'grad_norm': 2.1695213317871094, 'learning_rate': 1.997352657263149e-05, 'epoch': 0.05}
{'loss': 3.5408, 'grad_norm': 2.649735450744629, 'learning_rate': 1.997306437112655e-05, 'epoch': 0.05}
{'loss': 3.8121, 'grad_norm': 2.0345118045806885, 'learning_rate': 1.9972598175099698e-05, 'epoch': 0.05}
{'loss': 3.932, 'grad_norm': 1.849243402481079, 'learning_rate': 1.9972127984737667e-05, 'epoch': 0.05}
{'loss': 3.8528, 'grad_norm': 1.846744179725647, 'learning_rate': 1.9971653800228782e-05, 'epoch': 0.05}
{'loss': 3.3138, 'grad_norm': 2.1581435203552246, 'learning_rate': 1.997117562176296e-05, 'epoch': 0.05}
{'loss': 3.7145, 'grad_norm': 2.1330103874206543, 'learning_rate': 1.9970693449531735e-05, 'epoch': 0.05}
{'loss': 3.6872, 'grad_norm': 2.348385810852051, 'learning_rate': 1.9970207283728227e-05, 'epoch': 0.05}
{'loss': 3.4765, 'grad_norm': 2.2921829223632812, 'learning_rate': 1.9969717124547165e-05, 'epoch': 0.06}
{'loss': 3.7845, 'grad_norm': 1.7085171937942505, 'learning_rate': 1.9969222972184873e-05, 'epoch': 0.06}
{'loss': 3.7675, 'grad_norm': 1.7682453393936157, 'learning_rate': 1.9968724826839268e-05, 'epoch': 0.06}
{'loss': 3.8694, 'grad_norm': 2.100884437561035, 'learning_rate': 1.996822268870988e-05, 'epoch': 0.06}
{'loss': 3.8484, 'grad_norm': 2.1844747066497803, 'learning_rate': 1.9967716557997824e-05, 'epoch': 0.06}
{'loss': 3.3606, 'grad_norm': 2.4009718894958496, 'learning_rate': 1.9967206434905832e-05, 'epoch': 0.06}
{'loss': 3.9902, 'grad_norm': 3.295515775680542, 'learning_rate': 1.996669231963821e-05, 'epoch': 0.06}
{'loss': 3.5507, 'grad_norm': 2.1561121940612793, 'learning_rate': 1.9966174212400885e-05, 'epoch': 0.06}
{'loss': 3.7392, 'grad_norm': 1.9487745761871338, 'learning_rate': 1.9965652113401374e-05, 'epoch': 0.06}
{'loss': 3.5561, 'grad_norm': 2.3818047046661377, 'learning_rate': 1.9965126022848796e-05, 'epoch': 0.06}
{'loss': 3.5732, 'grad_norm': 2.401859998703003, 'learning_rate': 1.9964595940953863e-05, 'epoch': 0.06}
{'loss': 3.5342, 'grad_norm': 2.764288902282715, 'learning_rate': 1.9964061867928892e-05, 'epoch': 0.06}
{'loss': 3.8163, 'grad_norm': 2.1920721530914307, 'learning_rate': 1.9963523803987792e-05, 'epoch': 0.06}
{'loss': 3.5925, 'grad_norm': 2.0333781242370605, 'learning_rate': 1.996298174934608e-05, 'epoch': 0.06}
{'loss': 3.5287, 'grad_norm': 2.3242194652557373, 'learning_rate': 1.996243570422086e-05, 'epoch': 0.06}
{'loss': 3.8061, 'grad_norm': 2.167551279067993, 'learning_rate': 1.9961885668830844e-05, 'epoch': 0.06}
{'loss': 3.5231, 'grad_norm': 2.7508609294891357, 'learning_rate': 1.9961331643396336e-05, 'epoch': 0.06}
{'loss': 3.4634, 'grad_norm': 1.8192191123962402, 'learning_rate': 1.9960773628139244e-05, 'epoch': 0.06}
{'loss': 3.4737, 'grad_norm': 2.751366138458252, 'learning_rate': 1.9960211623283064e-05, 'epoch': 0.06}
{'loss': 3.9698, 'grad_norm': 1.695897102355957, 'learning_rate': 1.9959645629052905e-05, 'epoch': 0.06}
{'loss': 3.5468, 'grad_norm': 1.9674217700958252, 'learning_rate': 1.9959075645675457e-05, 'epoch': 0.06}
{'loss': 3.7355, 'grad_norm': 2.4697060585021973, 'learning_rate': 1.9958501673379018e-05, 'epoch': 0.06}
{'loss': 3.5587, 'grad_norm': 2.233790397644043, 'learning_rate': 1.9957923712393486e-05, 'epoch': 0.06}
{'loss': 3.5224, 'grad_norm': 2.1627323627471924, 'learning_rate': 1.9957341762950346e-05, 'epoch': 0.06}
{'loss': 3.8739, 'grad_norm': 1.9984222650527954, 'learning_rate': 1.995675582528269e-05, 'epoch': 0.06}
{'loss': 3.5618, 'grad_norm': 1.7018934488296509, 'learning_rate': 1.995616589962521e-05, 'epoch': 0.06}
{'loss': 3.5577, 'grad_norm': 1.9671645164489746, 'learning_rate': 1.9955571986214182e-05, 'epoch': 0.06}
{'loss': 3.6618, 'grad_norm': 1.5794951915740967, 'learning_rate': 1.9954974085287487e-05, 'epoch': 0.06}
{'loss': 3.5118, 'grad_norm': 2.6349825859069824, 'learning_rate': 1.9954372197084607e-05, 'epoch': 0.06}
{'loss': 3.6283, 'grad_norm': 2.984077215194702, 'learning_rate': 1.995376632184661e-05, 'epoch': 0.06}
{'loss': 3.781, 'grad_norm': 3.1064040660858154, 'learning_rate': 1.995315645981618e-05, 'epoch': 0.06}
{'loss': 3.7091, 'grad_norm': 1.9938311576843262, 'learning_rate': 1.995254261123757e-05, 'epoch': 0.06}
{'loss': 3.5679, 'grad_norm': 1.853285789489746, 'learning_rate': 1.9951924776356657e-05, 'epoch': 0.06}
{'loss': 3.622, 'grad_norm': 1.8168110847473145, 'learning_rate': 1.99513029554209e-05, 'epoch': 0.06}
{'loss': 3.4226, 'grad_norm': 2.1052815914154053, 'learning_rate': 1.9950677148679357e-05, 'epoch': 0.06}
{'loss': 3.4741, 'grad_norm': 1.7423350811004639, 'learning_rate': 1.9950047356382684e-05, 'epoch': 0.06}
{'loss': 3.6497, 'grad_norm': 1.6684945821762085, 'learning_rate': 1.9949413578783133e-05, 'epoch': 0.06}
{'loss': 3.432, 'grad_norm': 1.8188388347625732, 'learning_rate': 1.9948775816134547e-05, 'epoch': 0.06}
{'loss': 3.7735, 'grad_norm': 2.1921870708465576, 'learning_rate': 1.9948134068692372e-05, 'epoch': 0.06}
{'loss': 3.5424, 'grad_norm': 1.9339264631271362, 'learning_rate': 1.994748833671365e-05, 'epoch': 0.06}
{'loss': 3.5401, 'grad_norm': 2.323680877685547, 'learning_rate': 1.9946838620457015e-05, 'epoch': 0.06}
{'loss': 3.652, 'grad_norm': 1.7397589683532715, 'learning_rate': 1.9946184920182704e-05, 'epoch': 0.06}
{'loss': 3.5441, 'grad_norm': 1.7016260623931885, 'learning_rate': 1.9945527236152533e-05, 'epoch': 0.06}
{'loss': 3.81, 'grad_norm': 1.675777792930603, 'learning_rate': 1.994486556862993e-05, 'epoch': 0.06}
{'loss': 3.7705, 'grad_norm': 1.977869987487793, 'learning_rate': 1.994419991787992e-05, 'epoch': 0.06}
{'loss': 3.6919, 'grad_norm': 1.9624704122543335, 'learning_rate': 1.9943530284169107e-05, 'epoch': 0.06}
{'loss': 3.5125, 'grad_norm': 1.845406413078308, 'learning_rate': 1.9942856667765706e-05, 'epoch': 0.06}
{'loss': 3.5079, 'grad_norm': 1.706429362297058, 'learning_rate': 1.994217906893952e-05, 'epoch': 0.06}
{'loss': 3.7447, 'grad_norm': 2.2866744995117188, 'learning_rate': 1.9941497487961946e-05, 'epoch': 0.06}
{'loss': 3.6213, 'grad_norm': 2.4441518783569336, 'learning_rate': 1.9940811925105984e-05, 'epoch': 0.06}
{'loss': 3.7165, 'grad_norm': 1.8077397346496582, 'learning_rate': 1.9940122380646218e-05, 'epoch': 0.06}
{'loss': 3.6251, 'grad_norm': 1.9380053281784058, 'learning_rate': 1.993942885485883e-05, 'epoch': 0.07}
{'loss': 3.5618, 'grad_norm': 1.6797038316726685, 'learning_rate': 1.9938731348021607e-05, 'epoch': 0.07}
{'loss': 3.4516, 'grad_norm': 1.7454485893249512, 'learning_rate': 1.9938029860413914e-05, 'epoch': 0.07}
{'loss': 3.3508, 'grad_norm': 1.8019800186157227, 'learning_rate': 1.9937324392316725e-05, 'epoch': 0.07}
{'loss': 3.5574, 'grad_norm': 2.224362373352051, 'learning_rate': 1.9936614944012595e-05, 'epoch': 0.07}
{'loss': 3.5968, 'grad_norm': 2.1289103031158447, 'learning_rate': 1.9935901515785686e-05, 'epoch': 0.07}
{'loss': 3.4379, 'grad_norm': 1.692974328994751, 'learning_rate': 1.9935184107921747e-05, 'epoch': 0.07}
{'loss': 3.293, 'grad_norm': 1.742207646369934, 'learning_rate': 1.993446272070812e-05, 'epoch': 0.07}
{'loss': 3.6993, 'grad_norm': 1.741343379020691, 'learning_rate': 1.993373735443374e-05, 'epoch': 0.07}
{'loss': 3.4175, 'grad_norm': 2.29270076751709, 'learning_rate': 1.993300800938915e-05, 'epoch': 0.07}
{'loss': 3.5926, 'grad_norm': 2.2619926929473877, 'learning_rate': 1.993227468586646e-05, 'epoch': 0.07}
{'loss': 3.2453, 'grad_norm': 2.522165536880493, 'learning_rate': 1.99315373841594e-05, 'epoch': 0.07}
{'loss': 3.7639, 'grad_norm': 2.049703598022461, 'learning_rate': 1.993079610456328e-05, 'epoch': 0.07}
{'loss': 3.5325, 'grad_norm': 2.2555947303771973, 'learning_rate': 1.993005084737501e-05, 'epoch': 0.07}
{'loss': 3.6276, 'grad_norm': 2.2563905715942383, 'learning_rate': 1.9929301612893076e-05, 'epoch': 0.07}
{'loss': 3.486, 'grad_norm': 1.654144048690796, 'learning_rate': 1.992854840141758e-05, 'epoch': 0.07}
{'loss': 3.5554, 'grad_norm': 1.910762071609497, 'learning_rate': 1.9927791213250202e-05, 'epoch': 0.07}
{'loss': 3.452, 'grad_norm': 2.099855899810791, 'learning_rate': 1.992703004869422e-05, 'epoch': 0.07}
{'loss': 3.5012, 'grad_norm': 2.2487704753875732, 'learning_rate': 1.9926264908054506e-05, 'epoch': 0.07}
{'loss': 3.5058, 'grad_norm': 1.8814177513122559, 'learning_rate': 1.992549579163752e-05, 'epoch': 0.07}
{'loss': 3.5596, 'grad_norm': 1.6925629377365112, 'learning_rate': 1.992472269975132e-05, 'epoch': 0.07}
{'loss': 3.6917, 'grad_norm': 2.3784046173095703, 'learning_rate': 1.992394563270555e-05, 'epoch': 0.07}
{'loss': 3.7779, 'grad_norm': 2.166957378387451, 'learning_rate': 1.9923164590811455e-05, 'epoch': 0.07}
{'loss': 3.5311, 'grad_norm': 1.927707314491272, 'learning_rate': 1.992237957438186e-05, 'epoch': 0.07}
{'loss': 3.6768, 'grad_norm': 2.038517951965332, 'learning_rate': 1.9921590583731195e-05, 'epoch': 0.07}
{'loss': 3.3547, 'grad_norm': 2.0357062816619873, 'learning_rate': 1.9920797619175466e-05, 'epoch': 0.07}
{'loss': 3.4579, 'grad_norm': 1.7759674787521362, 'learning_rate': 1.992000068103229e-05, 'epoch': 0.07}
{'loss': 3.5894, 'grad_norm': 2.5368735790252686, 'learning_rate': 1.991919976962086e-05, 'epoch': 0.07}
{'loss': 3.3936, 'grad_norm': 2.0721259117126465, 'learning_rate': 1.9918394885261966e-05, 'epoch': 0.07}
{'loss': 3.8173, 'grad_norm': 2.638361692428589, 'learning_rate': 1.9917586028277987e-05, 'epoch': 0.07}
{'loss': 3.5597, 'grad_norm': 1.4761135578155518, 'learning_rate': 1.99167731989929e-05, 'epoch': 0.07}
{'loss': 3.4371, 'grad_norm': 2.1029841899871826, 'learning_rate': 1.991595639773227e-05, 'epoch': 0.07}
{'loss': 3.6874, 'grad_norm': 3.160707473754883, 'learning_rate': 1.9915135624823243e-05, 'epoch': 0.07}
{'loss': 3.5677, 'grad_norm': 2.2593486309051514, 'learning_rate': 1.9914310880594572e-05, 'epoch': 0.07}
{'loss': 3.7447, 'grad_norm': 3.1486964225769043, 'learning_rate': 1.991348216537659e-05, 'epoch': 0.07}
{'loss': 3.4028, 'grad_norm': 1.743964672088623, 'learning_rate': 1.9912649479501222e-05, 'epoch': 0.07}
{'loss': 3.5525, 'grad_norm': 2.1060609817504883, 'learning_rate': 1.9911812823301985e-05, 'epoch': 0.07}
{'loss': 3.9435, 'grad_norm': 2.4302022457122803, 'learning_rate': 1.9910972197113986e-05, 'epoch': 0.07}
{'loss': 3.7465, 'grad_norm': 2.1012160778045654, 'learning_rate': 1.9910127601273922e-05, 'epoch': 0.07}
{'loss': 3.8462, 'grad_norm': 1.9606765508651733, 'learning_rate': 1.9909279036120082e-05, 'epoch': 0.07}
{'loss': 3.4353, 'grad_norm': 1.7800053358078003, 'learning_rate': 1.9908426501992337e-05, 'epoch': 0.07}
{'loss': 3.9384, 'grad_norm': 1.9542714357376099, 'learning_rate': 1.9907569999232158e-05, 'epoch': 0.07}
{'loss': 3.5633, 'grad_norm': 1.7563261985778809, 'learning_rate': 1.9906709528182602e-05, 'epoch': 0.07}
{'loss': 3.6031, 'grad_norm': 1.9202481508255005, 'learning_rate': 1.990584508918831e-05, 'epoch': 0.07}
{'loss': 3.5596, 'grad_norm': 1.9496396780014038, 'learning_rate': 1.9904976682595518e-05, 'epoch': 0.07}
{'loss': 3.5075, 'grad_norm': 1.811739444732666, 'learning_rate': 1.9904104308752053e-05, 'epoch': 0.07}
{'loss': 3.6137, 'grad_norm': 2.320521354675293, 'learning_rate': 1.9903227968007324e-05, 'epoch': 0.07}
{'loss': 3.6014, 'grad_norm': 2.1000349521636963, 'learning_rate': 1.9902347660712336e-05, 'epoch': 0.07}
{'loss': 3.328, 'grad_norm': 1.88913893699646, 'learning_rate': 1.9901463387219677e-05, 'epoch': 0.07}
{'loss': 3.5784, 'grad_norm': 2.3802988529205322, 'learning_rate': 1.9900575147883525e-05, 'epoch': 0.07}
{'loss': 3.6631, 'grad_norm': 2.320718288421631, 'learning_rate': 1.9899682943059652e-05, 'epoch': 0.07}
{'loss': 3.8549, 'grad_norm': 1.9384534358978271, 'learning_rate': 1.9898786773105407e-05, 'epoch': 0.08}
{'loss': 3.65, 'grad_norm': 2.0594000816345215, 'learning_rate': 1.989788663837974e-05, 'epoch': 0.08}
{'loss': 3.2438, 'grad_norm': 2.3499724864959717, 'learning_rate': 1.989698253924318e-05, 'epoch': 0.08}
{'loss': 3.4507, 'grad_norm': 2.6443703174591064, 'learning_rate': 1.9896074476057846e-05, 'epoch': 0.08}
{'loss': 3.5683, 'grad_norm': 2.0114686489105225, 'learning_rate': 1.9895162449187452e-05, 'epoch': 0.08}
{'loss': 3.5795, 'grad_norm': 2.2419838905334473, 'learning_rate': 1.989424645899728e-05, 'epoch': 0.08}
{'loss': 3.605, 'grad_norm': 1.8137238025665283, 'learning_rate': 1.9893326505854228e-05, 'epoch': 0.08}
{'loss': 3.4228, 'grad_norm': 1.7285947799682617, 'learning_rate': 1.989240259012675e-05, 'epoch': 0.08}
{'loss': 3.5951, 'grad_norm': 2.4694066047668457, 'learning_rate': 1.9891474712184916e-05, 'epoch': 0.08}
{'loss': 3.6081, 'grad_norm': 2.012486457824707, 'learning_rate': 1.9890542872400368e-05, 'epoch': 0.08}
{'loss': 3.6763, 'grad_norm': 1.6990230083465576, 'learning_rate': 1.988960707114633e-05, 'epoch': 0.08}
{'loss': 3.6361, 'grad_norm': 1.7864774465560913, 'learning_rate': 1.9888667308797622e-05, 'epoch': 0.08}
{'loss': 3.6574, 'grad_norm': 1.5830901861190796, 'learning_rate': 1.988772358573065e-05, 'epoch': 0.08}
{'loss': 3.5281, 'grad_norm': 2.561725616455078, 'learning_rate': 1.9886775902323405e-05, 'epoch': 0.08}
{'loss': 3.5434, 'grad_norm': 2.594473361968994, 'learning_rate': 1.9885824258955462e-05, 'epoch': 0.08}
{'loss': 3.5716, 'grad_norm': 2.9290218353271484, 'learning_rate': 1.9884868656007982e-05, 'epoch': 0.08}
{'loss': 3.5473, 'grad_norm': 2.6316280364990234, 'learning_rate': 1.988390909386372e-05, 'epoch': 0.08}
{'loss': 3.2641, 'grad_norm': 2.0717661380767822, 'learning_rate': 1.9882945572907002e-05, 'epoch': 0.08}
{'loss': 3.4976, 'grad_norm': 1.6886252164840698, 'learning_rate': 1.9881978093523754e-05, 'epoch': 0.08}
{'loss': 3.555, 'grad_norm': 1.9331634044647217, 'learning_rate': 1.988100665610148e-05, 'epoch': 0.08}
{'loss': 3.6696, 'grad_norm': 2.151940107345581, 'learning_rate': 1.988003126102927e-05, 'epoch': 0.08}
{'loss': 3.3007, 'grad_norm': 2.337852716445923, 'learning_rate': 1.9879051908697803e-05, 'epoch': 0.08}
{'loss': 3.524, 'grad_norm': 2.206800699234009, 'learning_rate': 1.9878068599499333e-05, 'epoch': 0.08}
{'loss': 3.6038, 'grad_norm': 2.1335551738739014, 'learning_rate': 1.9877081333827714e-05, 'epoch': 0.08}
{'loss': 3.5214, 'grad_norm': 2.4399361610412598, 'learning_rate': 1.987609011207837e-05, 'epoch': 0.08}
{'loss': 3.5396, 'grad_norm': 2.3347177505493164, 'learning_rate': 1.987509493464832e-05, 'epoch': 0.08}
{'loss': 3.5884, 'grad_norm': 2.459259033203125, 'learning_rate': 1.987409580193616e-05, 'epoch': 0.08}
{'loss': 3.3904, 'grad_norm': 1.9225698709487915, 'learning_rate': 1.987309271434208e-05, 'epoch': 0.08}
{'loss': 3.483, 'grad_norm': 2.073354959487915, 'learning_rate': 1.9872085672267842e-05, 'epoch': 0.08}
{'loss': 3.5497, 'grad_norm': 2.0675101280212402, 'learning_rate': 1.9871074676116802e-05, 'epoch': 0.08}
{'loss': 3.7329, 'grad_norm': 1.7751535177230835, 'learning_rate': 1.9870059726293892e-05, 'epoch': 0.08}
{'loss': 3.4799, 'grad_norm': 1.8930331468582153, 'learning_rate': 1.986904082320563e-05, 'epoch': 0.08}
{'loss': 3.746, 'grad_norm': 2.333950996398926, 'learning_rate': 1.986801796726012e-05, 'epoch': 0.08}
{'loss': 3.5856, 'grad_norm': 1.9397886991500854, 'learning_rate': 1.9866991158867047e-05, 'epoch': 0.08}
{'loss': 3.6113, 'grad_norm': 1.753230094909668, 'learning_rate': 1.986596039843768e-05, 'epoch': 0.08}
{'loss': 3.5415, 'grad_norm': 2.111428737640381, 'learning_rate': 1.9864925686384874e-05, 'epoch': 0.08}
{'loss': 3.574, 'grad_norm': 1.5687198638916016, 'learning_rate': 1.986388702312306e-05, 'epoch': 0.08}
{'loss': 3.5334, 'grad_norm': 2.029829740524292, 'learning_rate': 1.9862844409068252e-05, 'epoch': 0.08}
{'loss': 3.5243, 'grad_norm': 2.1399295330047607, 'learning_rate': 1.9861797844638055e-05, 'epoch': 0.08}
{'loss': 3.6029, 'grad_norm': 2.2462968826293945, 'learning_rate': 1.9860747330251647e-05, 'epoch': 0.08}
{'loss': 3.7317, 'grad_norm': 1.8694844245910645, 'learning_rate': 1.985969286632979e-05, 'epoch': 0.08}
{'loss': 3.456, 'grad_norm': 2.543668746948242, 'learning_rate': 1.9858634453294835e-05, 'epoch': 0.08}
{'loss': 3.5613, 'grad_norm': 2.4624176025390625, 'learning_rate': 1.9857572091570704e-05, 'epoch': 0.08}
{'loss': 3.6721, 'grad_norm': 2.0407350063323975, 'learning_rate': 1.985650578158291e-05, 'epoch': 0.08}
{'loss': 3.4029, 'grad_norm': 2.627197504043579, 'learning_rate': 1.9855435523758542e-05, 'epoch': 0.08}
{'loss': 3.5941, 'grad_norm': 1.9941009283065796, 'learning_rate': 1.9854361318526273e-05, 'epoch': 0.08}
{'loss': 3.7922, 'grad_norm': 2.566377639770508, 'learning_rate': 1.9853283166316348e-05, 'epoch': 0.08}
{'loss': 3.5463, 'grad_norm': 2.186706781387329, 'learning_rate': 1.9852201067560607e-05, 'epoch': 0.08}
